occurrence,number,number_raw,source_number,audio,source_audio,text,source_text,source_line_start,source_line_end,number_occurrence,number_occurrence_count,effective
1,100,100,100,,,You see Garret.,You see Garret.,1,1,1,1,True
2,101,101,101,,,You shouldn't be here during the day. It makes Set unhappy. Come back at night,"You shouldn't be here during the day. It makes Set unhappy. Come
 back at night",2,3,1,1,True
3,102,102,102,,,"Oh, OK.","Oh, OK.",4,4,1,1,True
4,103,103,103,,,He should learn to deal with his problems.,He should learn to deal with his problems.,5,5,1,1,True
5,104,104,104,,,That's not important. What is important is that I speak with him.,That's not important. What is important is that I speak with him.,6,6,1,1,True
6,105,105,105,,,You should talk to Set.,You should talk to Set.,7,7,1,1,True
7,106,106,106,,,"You receive: a shotgun, 10 shotgun shells, 4 flares, 4 Coke bottles and $200.","You receive: a shotgun, 10 shotgun shells, 4 flares,
 4 Coke bottles and $200.",8,9,1,1,True
8,107,107,107,,,"You receive: a shotgun, 10 shotgun shells and $100.","You receive: a shotgun, 10 shotgun shells and $100.",10,10,1,1,True
9,108,108,108,,,"You receive: 4 flares, 4 Coke bottles and $50.","You receive: 4 flares, 4 Coke bottles and $50.",11,11,1,1,True
10,109,109,109,,,You had better leave now.,You had better leave now.,12,12,1,1,True
11,110,110,110,,,See you around.,See you around.,13,13,1,1,True
12,111,111,111,,,"Is this all I get? I deserve more, and you'd better give it to me!","Is this all I get? I deserve more, and you'd better give it to me!",14,14,1,1,True
13,112,112,112,,,Yerg.,Yerg.,15,15,1,1,True
14,113,113,113,,,You need to leave here . . . immediately.,You need to leave here . . . immediately.,16,16,1,1,True
15,114,114,114,,,Follow me. I'll see to your reward.,Follow me. I'll see to your reward.,17,17,1,1,True
16,115,115,115,,,"I hope not, for your sake. Set was not too happy to have to use you. It might be a good idea to leave Necropolis . . . soon","I hope not, for your sake. Set was not too happy to have
 to use you. It might be a good idea to leave Necropolis . . . soon",18,19,1,1,True
17,116,116,116,,,I told you to leave.,I told you to leave.,20,20,1,1,True
18,117,117,117,,,Whatever.,Whatever.,21,21,1,1,True
19,118,118,118,,,"Perhaps. Hmm. Here, take this as well.","Perhaps. Hmm. Here, take this as well.",22,22,1,1,True
20,119,119,119,,,You receive $100.,You receive $100.,23,23,1,1,True
21,120,120,120,,,Now leave.,Now leave.,24,24,1,1,True
22,121,121,121,,,Hmm. Some things are missing from the fridge. It seems that we have been robbed.,"Hmm. Some things are missing from the fridge. It seems that we have been
 robbed.",25,26,1,1,True
23,200,200,200,,,Garret ignores you.,Garret ignores you.,27,27,1,1,True
24,201,201,201,,,Here is your reward.,Here is your reward.,28,28,1,1,True
25,202,202,202,,,You receive a large reward.,You receive a large reward.,29,29,1,1,True
26,203,203,203,,,You receive: ,You receive: ,30,30,1,1,True
27,204,204,204,,,a shotgun,a shotgun,31,31,1,1,True
28,205,205,205,,,some shotgun shells,some shotgun shells,32,32,1,1,True
29,206,206,206,,,some flares,some flares,33,33,1,1,True
30,207,207,207,,,a flare,a flare,34,34,1,1,True
31,208,208,208,,,some coke bottles,some coke bottles,35,35,1,1,True
32,209,209,209,,,a coke bottle,a coke bottle,36,36,1,1,True
