occurrence,number,number_raw,source_number,audio,source_audio,text,source_text,source_line_start,source_line_end,number_occurrence,number_occurrence_count,effective
1,100,100,100,,,"You see Petrox, a desert bandit.","You see Petrox, a desert bandit.",1,1,1,1,True
2,101,101,101,,,Greetings! I am Petrox. I am one of Garl's lead raiders. Who are you?,Greetings! I am Petrox. I am one of Garl's lead raiders. Who are you?,2,2,1,1,True
3,102,102,102,,,I'm ,I'm ,3,3,1,1,True
4,103,103,103,,,. What do you do as a raider?,. What do you do as a raider?,4,4,1,1,True
5,104,104,104,,,My name is unimportant at the moment. Can you tell me something about your camp?,My name is unimportant at the moment. Can you tell me something about your camp?,5,5,1,1,True
6,105,105,105,,,Hroo?,Hroo?,6,6,1,1,True
7,106,106,106,,,"As a raider, I get to travel to many parts of the wasteland. In my travels, I get supplies for the camp.","As a raider, I get to travel to many parts of the wasteland. In my
 travels, I get supplies for the camp.",7,8,1,1,True
8,107,107,107,,,"In other words, you steal from the people you go to.","In other words, you steal from the people you go to.",9,9,1,1,True
9,108,108,108,,,"Hey, that's really great of you. I'm sure that Garl is pleased with you.","Hey, that's really great of you. I'm sure that Garl is pleased with you.",10,10,1,1,True
10,109,109,109,,,What places have you been to?,What places have you been to?,11,11,1,1,True
11,110,110,110,,,"Well, it's nice that you think that you are so important that you don't need a name to go around here. But, I will at least tell you a little about us. We are the toughest people in the wastelands. No one can stand against us. Not even those wimps from Shady Sands or Junktown.","Well, it's nice that you think that you are so important that you don't need a
 name to go around here. But, I will at least tell you a little about us. We
 are the toughest people in the wastelands. No one can stand against us. Not
 even those wimps from Shady Sands or Junktown.",12,15,1,1,True
12,111,111,111,,,What about Shady Sands?,What about Shady Sands?,16,16,1,1,True
13,112,112,112,,,What is Junktown?,What is Junktown?,17,17,1,1,True
14,113,113,113,,,"I am sorry, but I don't have time to waste on those who are slow. Good bye.","I am sorry, but I don't have time to waste on those who are slow. Good bye.",18,18,1,1,True
15,114,114,114,,,We never steal. We just take the extra that others have and redistribute it among our hungry people.,"We never steal. We just take the extra that others have and redistribute it
 among our hungry people.",19,20,1,1,True
16,115,115,115,,,"So, basically, you steal it.","So, basically, you steal it.",21,21,1,1,True
17,116,116,116,,,That sounds like a really great idea.,That sounds like a really great idea.,22,22,1,1,True
18,117,117,117,,,"I've been to many places in the wastelands. The closest places that I've been to are Shady Sands and Junktown. Not much happens in those places, but they are always full of information and supplies.","I've been to many places in the wastelands. The closest places that I've
 been to are Shady Sands and Junktown. Not much happens in those places, but
 they are always full of information and supplies.",23,25,1,1,True
19,118,118,118,,,Tell me about Shady Sands.,Tell me about Shady Sands.,26,26,1,1,True
20,119,119,119,,,Tell me about Junktown.,Tell me about Junktown.,27,27,1,1,True
21,120,120,120,,,You are starting to become annoying now. I think I will end that slight problem.,"You are starting to become annoying now. I think I will
 end that slight problem.",28,29,1,1,True
22,121,121,121,,,"Shady Sands is a fertile community. They are happy to, um, share their bounty with us.","Shady Sands is a fertile community. They are happy to, um,
 share their bounty with us.",30,31,1,1,True
23,122,122,122,,,What can you tell me about Junktown?,What can you tell me about Junktown?,32,32,1,1,True
24,123,123,123,,,Junktown is a little bit south of here. They have many good women.,Junktown is a little bit south of here. They have many good women.,33,33,1,1,True
25,124,124,124,,,"Junktown is a little bit south of here. They have many good women. Say . . . I can show you around sometime, maybe we can get to know each other better . . . whaddya say?","Junktown is a little bit south of here. They have many good women.
 Say . . . I can show you around sometime, maybe we can
 get to know each other better . . . whaddya say?",34,36,1,1,True
26,125,125,125,,,"No thanks, maybe some other time.","No thanks, maybe some other time.",37,37,1,1,True
27,126,126,126,,,"Sure, maybe later.","Sure, maybe later.",38,38,1,1,True
28,127,127,127,,,"Well, maybe later.","Well, maybe later.",39,39,1,1,True
29,128,128,128,,,I have told you all that I am permitted. Please go.,I have told you all that I am permitted. Please go.,40,40,1,1,True
