occurrence,number,number_raw,source_number,audio,source_audio,text,source_text,source_line_start,source_line_end,number_occurrence,number_occurrence_count,effective
1,100,100,100,,,"Oh, my god! You killed him!","Oh, my god! You killed him!",1,1,1,1,True
2,101,101,101,,,Hng!,Hng!,2,2,1,1,True
3,102,102,102,,,Tough luck.,Tough luck.,3,3,1,1,True
4,103,103,103,,,He was my enemy. I had to kill him.,He was my enemy. I had to kill him.,4,4,1,1,True
5,104,104,104,,,I'm sorry. I didn't know that he was so close to you.,I'm sorry. I didn't know that he was so close to you.,5,5,1,1,True
6,105,105,105,,,You didn't have to kill him! [Sarah sobs.] Leave me alone.,You didn't have to kill him! [Sarah sobs.] Leave me alone.,6,6,1,1,True
7,106,106,106,,,He was my lover. He was my best friend. I can't believe that you did that to him.,"He was my lover. He was my best friend. I can't believe that you
 did that to him.",7,8,1,1,True
8,107,107,107,,,"Again, I apologize. How could I tell that he meant so much to you? Look at him. He's a mutant.","Again, I apologize. How could I tell that he meant so much to you?
 Look at him. He's a mutant.",9,10,1,1,True
9,108,108,108,,,I'm going to kill all of his kind.,I'm going to kill all of his kind.,11,11,1,1,True
10,109,109,109,,,He was a human being. The only way he could survive was by being dipped. You killed him.,"He was a human being. The only way he could survive was by being dipped.
 You killed him.",12,13,1,1,True
11,110,110,110,,,Sorry.,Sorry.,14,14,1,1,True
12,111,111,111,,,"Oh, well. At least it's one guy for my kill counter.","Oh, well. At least it's one guy for my kill counter.",15,15,1,1,True
13,112,112,112,,,Asshole.,Asshole.,16,16,1,1,True
14,113,113,113,,,What are you doing out of your protective cell?,What are you doing out of your protective cell?,17,17,1,1,True
15,114,114,114,,,Zug-zug!,Zug-zug!,18,18,1,1,True
16,115,115,115,,,Walking around.,Walking around.,19,19,1,1,True
17,116,116,116,,,I'm not a prisoner here.,I'm not a prisoner here.,20,20,1,1,True
18,117,117,117,,,"No thanks, I already have a boyfriend.","No thanks, I already have a boyfriend.",21,21,1,1,True
19,118,118,118,,,"You should be in your cell. The guards are keeping us here for our protection. The robots have been programmed to attack unescorted normals. Once I've been dipped, I'll be able to spend time helping the Unity.","You should be in your cell. The guards are keeping us here for our
 protection. The robots have been programmed to attack unescorted normals.
 Once I've been dipped, I'll be able to spend time helping the Unity.",22,24,1,1,True
20,119,119,119,,,"Yeah, okay. Whatever. Have fun.","Yeah, okay. Whatever. Have fun.",25,25,1,1,True
21,120,120,120,,,You want to do that?,You want to do that?,26,26,1,1,True
22,121,121,121,,,"Of course, it's the best chance humanity has to survive.","Of course, it's the best chance humanity has to survive.",27,27,1,1,True
23,122,122,122,,,Wow! I think you could get into a lot of trouble. Please don't hang out near me.,"Wow! I think you could get into a lot of trouble. Please don't
 hang out near me.",28,29,1,1,True
24,123,123,123,,,"Can you excuse us, we're talking here!","Can you excuse us, we're talking here!",30,30,1,1,True
