occurrence,number,number_raw,source_number,audio,source_audio,text,source_text,source_line_start,source_line_end,number_occurrence,number_occurrence_count,effective
1,100,100,100,,,You see a Caravan Customer.,You see a Caravan Customer.,1,1,1,1,True
2,101,101,101,,,They never have what I want.,They never have what I want.,2,2,1,1,True
3,102,102,102,,,I think the selection is getting worse.,I think the selection is getting worse.,3,3,1,1,True
4,103,103,103,,,"Sorry, I'm not supposed to talk to outsiders.","Sorry, I'm not supposed to talk to outsiders.",4,4,1,1,True
5,104,104,104,,,I can never find what I want.,I can never find what I want.,5,5,1,1,True
6,105,105,105,,,"If you see any Redalek's, let me know.","If you see any Redalek's, let me know.",6,6,1,1,True
7,106,106,106,,,These prices are getting out of hand.,These prices are getting out of hand.,7,7,1,1,True
8,107,107,107,,,I'm glad those Water Merchants don't come here anymore.,I'm glad those Water Merchants don't come here anymore.,8,8,1,1,True
9,108,108,108,,,You should see Cabbot or Darrell if you have questions.,You should see Cabbot or Darrell if you have questions.,9,9,1,1,True
10,109,109,109,,,Cabbot's our Greeter. You should talk to him or Darrell.,Cabbot's our Greeter. You should talk to him or Darrell.,10,10,1,1,True
11,110,110,110,,,I like the Crimson Caravan's selection better.,I like the Crimson Caravan's selection better.,11,11,1,1,True
12,111,111,111,,,Aren't the Far Go Traders a pleasant crowd?,Aren't the Far Go Traders a pleasant crowd?,12,12,1,1,True
13,112,112,112,,,The Crimson Caravan is too vulgar for me.,The Crimson Caravan is too vulgar for me.,13,13,1,1,True
