occurrence,number,number_raw,source_number,audio,source_audio,text,source_text,source_line_start,source_line_end,number_occurrence,number_occurrence_count,effective
1,100,100,100,,,You see Mitch of the All-N-One store.,You see Mitch of the All-N-One store.,1,1,1,1,True
2,101,101,101,,,How may I help you today?,How may I help you today?,2,2,1,1,True
3,102,102,102,,,I'd like to buy something.,I'd like to buy something.,3,3,1,1,True
4,103,103,103,,,I'd like to sell something.,I'd like to sell something.,4,4,1,1,True
5,104,104,104,,,Nothing. Thanks.,Nothing. Thanks.,5,5,1,1,True
6,105,105,105,,,Runk.,Runk.,6,6,1,1,True
7,106,106,106,,,Great. Here's what I have.,Great. Here's what I have.,7,7,1,1,True
8,107,107,107,,,"Great, always looking for new things.","Great, always looking for new things.",8,8,1,1,True
9,108,108,108,,,"Sorry, I can't understand you. Come back when you get more of a brain.","Sorry, I can't understand you. Come back when you get more of a brain.",9,9,1,1,True
10,109,109,109,,,Thanks. Come again.,Thanks. Come again.,10,10,1,1,True
11,110,110,110,,,You see Jake the Arms Dealer.,You see Jake the Arms Dealer.,11,11,1,1,True
