occurrence,number,number_raw,source_number,audio,source_audio,text,source_text,source_line_start,source_line_end,number_occurrence,number_occurrence_count,effective
1,100,100,100,,,You see several odd floating creatures...,You see several odd floating creatures...,6,6,1,1,True
2,101,101,101,,,You see a small swarm of rats rapidly approaching.,You see a small swarm of rats rapidly approaching.,7,7,1,1,True
3,102,102,102,,,You see a group of peasants being attacked by raiders!,You see a group of peasants being attacked by raiders!,8,8,1,1,True
4,103,103,103,,,You see a couple of people out fishing.,You see a couple of people out fishing.,9,9,1,1,True
5,104,104,104,,,There is a grisly dead corpse near by that's been partially eaten.,There is a grisly dead corpse near by that's been partially eaten.,10,10,1,1,True
6,105,105,105,,,You stumble upon some water pools..,You stumble upon some water pools..,11,11,1,1,True
7,106,106,106,,,"Out of dire thirst, you drink some water.. It doesn't taste so good.","Out of dire thirst, you drink some water.. It doesn't taste so good.",12,12,1,1,True
8,107,107,107,,,The water looks highly radioactive and foul.,The water looks highly radioactive and foul.,13,13,1,1,True
9,108,108,108,,,Ahhh..,Ahhh..,14,14,1,1,True
10,109,109,109,,,Arrgg..,Arrgg..,15,15,1,1,True
11,110,110,110,,,Yuck!,Yuck!,16,16,1,1,True
