occurrence,number,number_raw,source_number,audio,source_audio,text,source_text,source_line_start,source_line_end,number_occurrence,number_occurrence_count,effective
1,100,100,100,,,You see a Hubbian.,You see a Hubbian.,1,1,1,1,True
2,101,101,101,,,"I can't believe I'm alive and I CAN'T believe you took them all out! Wait, what am I saying?  I'm alive, aren't I? I'll believe anything you tell me right now.","I can't believe I'm alive and I CAN'T believe you took them all out! Wait, what am I saying?  I'm alive,
 aren't I? I'll believe anything you tell me right now.",2,3,1,1,True
3,102,102,102,,,I'm going to kill you now.,I'm going to kill you now.,4,4,1,1,True
4,103,103,103,,,Give me all your money!,Give me all your money!,5,5,1,1,True
5,104,104,104,,,"Clean up your life and get out of here or I'll finish you off, too!","Clean up your life and get out of here or I'll finish you off, too!",6,6,1,1,True
6,105,105,105,,,Uk?,Uk?,7,7,1,1,True
7,106,106,106,,,"Uh, but?  You? (sigh) Okay, do it quickly please. I hate pain.","Uh, but?  You? (sigh) Okay, do it quickly please. I hate pain.",8,8,1,1,True
8,107,107,107,,,Don't hurt me!,Don't hurt me!,9,9,1,1,True
9,108,108,108,,,Okay.  (He gives you 20 hub bucks.)  Can I go now?,Okay.  (He gives you 20 hub bucks.)  Can I go now?,10,10,1,1,True
10,109,109,109,,,Yes.,Yes.,11,11,1,1,True
11,110,110,110,,,No.,No.,12,12,1,1,True
12,111,111,111,,,"Uh, why?","Uh, why?",13,13,1,1,True
13,112,112,112,,,Because I said so!  Do you have a problem with that?,Because I said so!  Do you have a problem with that?,14,14,1,1,True
14,113,113,113,,,"Okay, you can leave.","Okay, you can leave.",15,15,1,1,True
15,114,114,114,,,"No, sorry, sir!  Please don't hurt me -- I don't like pain!","No, sorry, sir!  Please don't hurt me -- I don't like pain!",16,16,1,1,True
16,115,115,115,,,"No, sorry, ma'am!  Please don't hurt me -- I don't like pain!","No, sorry, ma'am!  Please don't hurt me -- I don't like pain!",17,17,1,1,True
17,118,118,118,,,"Are you stupid? I mean, thanks an awful lot for saving my life, kind sir.  I've got to be going now. Bye.","Are you stupid? I mean, thanks an awful lot for saving my life, kind sir.  I've got to be going now. Bye.",18,18,1,1,True
18,119,119,119,,,"Are you stupid? I mean, thanks an awful lot for saving my life, kind ma'am.  I've got to be going now. Bye.","Are you stupid? I mean, thanks an awful lot for saving my life, kind ma'am.  I've got to be going now. Bye.",19,19,1,1,True
19,122,122,122,,,"Yes . . . yes . . . yes sir.  I'll never do anything bad, ever again!  I . . . I won't cheat. I won't lie, blackmail, rob, murder or kidnap.","Yes . . . yes . . . yes sir.  I'll never do anything bad, ever again!  I . . . I won't cheat. I won't lie, blackmail, rob, murder or kidnap.",20,20,1,1,True
20,123,123,123,,,"Yes . . . ye . . . yes ma'am.  I'll never do anything bad, ever again!  I . . . I won't cheat. I won't lie, blackmail, rob, murder or kidnap.","Yes . . . ye . . . yes ma'am.  I'll never do anything bad, ever again!  I . . . I won't cheat. I won't lie, blackmail, rob, murder or kidnap.",21,21,1,1,True
21,126,126,126,,,Just get out of here!,Just get out of here!,22,22,1,1,True
22,127,127,127,,,You're a liar!,You're a liar!,23,23,1,1,True
23,128,128,128,,,"Yes, sir!","Yes, sir!",24,24,1,1,True
24,129,129,129,,,"Yes, ma'am!","Yes, ma'am!",25,25,1,1,True
