occurrence,number,number_raw,source_number,audio,source_audio,text,source_text,source_line_start,source_line_end,number_occurrence,number_occurrence_count,effective
1,100,100,100,,,Armas Pequeñas,Armas Pequeñas,7,7,1,1,True
2,101,101,101,,,Armas Grandes,Armas Grandes,8,8,1,1,True
3,102,102,102,,,Armas de Energía,Armas de Energía,9,9,1,1,True
4,103,103,103,,,Desarmado,Desarmado,10,10,1,1,True
5,104,104,104,,,Armas en Melé,Armas en Melé,11,11,1,1,True
6,105,105,105,,,Lanzar,Lanzar,12,12,1,1,True
7,106,106,106,,,Primeros Auxilios,Primeros Auxilios,13,13,1,1,True
8,107,107,107,,,Médico,Médico,14,14,1,1,True
9,108,108,108,,,Sigilo,Sigilo,15,15,1,1,True
10,109,109,109,,,Ganzúa,Ganzúa,16,16,1,1,True
11,110,110,110,,,Robar,Robar,17,17,1,1,True
12,111,111,111,,,Trampas,Trampas,18,18,1,1,True
13,112,112,112,,,Ciencia,Ciencia,19,19,1,1,True
14,113,113,113,,,Reparar,Reparar,20,20,1,1,True
15,114,114,114,,,Conversación,Conversación,21,21,1,1,True
16,115,115,115,,,Trueque,Trueque,22,22,1,1,True
17,116,116,116,,,Juego,Juego,23,23,1,1,True
18,117,117,117,,,Vida al Aire Libre,Vida al Aire Libre,24,24,1,1,True
19,200,200,200,,,"Uso, mantenimiento y conocimiento general de pequeñas armas de fuego. Pistolas, SFLs y rifles.","Uso, mantenimiento y conocimiento general de pequeñas armas de fuego. Pistolas, SFLs y rifles.",28,28,1,1,True
20,201,201,201,,,"Manejo y mantenimiento de armas realmente grandes. Metralletas, lanzacohetes, lanzallamas, etc.","Manejo y mantenimiento de armas realmente grandes. Metralletas, lanzacohetes, lanzallamas, etc.",29,29,1,1,True
21,202,202,202,,,Cuidado y alimentación de armas de energía. Cómo montar y manejar armas que utilizan tecnología láser o plasmática.,Cuidado y alimentación de armas de energía. Cómo montar y manejar armas que utilizan tecnología láser o plasmática.,30,30,1,1,True
22,203,203,203,,,"Combinación de artes marciales, boxeo y otras habilidades defensivas que implican contacto cuerpo a cuerpo. Luchas con las manos y con los pies.","Combinación de artes marciales, boxeo y otras habilidades defensivas que implican contacto cuerpo a cuerpo. Luchas con las manos y con los pies.",31,31,1,1,True
23,204,204,204,,,"Uso de armas en combate cuerpo a cuerpo o en melé. Cuchillos, martillos, lanzas, porras, etc.","Uso de armas en combate cuerpo a cuerpo o en melé. Cuchillos, martillos, lanzas, porras, etc.",32,32,1,1,True
24,205,205,205,,,"Destreza con armas de alcance y de propulsión muscular. Cuchillos, lanzas y granadas.","Destreza con armas de alcance y de propulsión muscular. Cuchillos, lanzas y granadas.",33,33,1,1,True
25,206,206,206,,,"Habilidad general de curación. Utilizada para curar pequeños cortes, quemaduras y otras incidencias menores. En el juego, el uso de los primeros auxilios puede curar más puntos de salud que el simple descanso.","Habilidad general de curación. Utilizada para curar pequeños cortes, quemaduras y otras incidencias menores. En el juego, el uso de los primeros auxilios puede curar más puntos de salud que el simple descanso.",34,34,1,1,True
