occurrence,number,number_raw,source_number,audio,source_audio,text,source_text,source_line_start,source_line_end,number_occurrence,number_occurrence_count,effective
1,100,100,100,,,You see a Water Caravan employee.,You see a Water Caravan employee.,2,2,1,2,False
2,101,101,101,,,Talk to Martha if you want a job.,Talk to Martha if you want a job.,3,3,1,2,False
3,102,102,102,,,These caravan trips are getting too dangerous.,These caravan trips are getting too dangerous.,4,4,1,2,False
4,103,103,103,,,"Hey, you got any smokes?","Hey, you got any smokes?",5,5,1,2,False
5,104,104,104,,,I need a bath.,I need a bath.,6,6,1,2,False
6,105,105,105,,,Please leave.,Please leave.,7,7,1,2,False
7,106,106,106,,,You'd better be careful.  We don't pay those guards for their looks.,You'd better be careful.  We don't pay those guards for their looks.,8,8,1,2,False
8,107,107,107,,,Go somewhere else if you want a job.,Go somewhere else if you want a job.,9,9,1,2,False
9,100,100,100,,,你看到一个纯水商队的雇员。,你看到一个纯水商队的雇员。,10,10,2,2,True
10,101,101,101,,,你如果想找个工作和玛撒讲。,你如果想找个工作和玛撒讲。,11,11,2,2,True
11,102,102,102,,,这些商队的旅行变得太危险了。,这些商队的旅行变得太危险了。,12,12,2,2,True
12,103,103,103,,,嘿，你有没有烟？,嘿，你有没有烟？,13,13,2,2,True
13,104,104,104,,,我需要洗个澡。,我需要洗个澡。,14,14,2,2,True
14,105,105,105,,,请离开。,请离开。,15,15,2,2,True
15,106,106,106,,,你最好小心点。我们雇的警卫可不是放在这里做摆设的。,你最好小心点。我们雇的警卫可不是放在这里做摆设的。,16,16,2,2,True
16,107,107,107,,,如果你想找个工作去别处。,如果你想找个工作去别处。,17,17,2,2,True
