occurrence,number,number_raw,source_number,audio,source_audio,text,source_text,source_line_start,source_line_end,number_occurrence,number_occurrence_count,effective
1,100,100,100,,,Plasma rips from the northern wall!,Plasma rips from the northern wall!,2,2,1,2,False
2,101,101,101,,,You notice a small trip plate at your feet.,You notice a small trip plate at your feet.,3,3,1,2,False
3,102,102,102,,, Your knowledge of traps leads you to believe that this is a trigger of some kind., Your knowledge of traps leads you to believe that this is a trigger of some kind.,4,4,1,2,False
4,103,103,103,,,You carefully sever the pressure springs on the trip plate.,You carefully sever the pressure springs on the trip plate.,5,5,1,2,False
5,104,104,104,,,You're not quite sure how to prevent the plate from triggering.,You're not quite sure how to prevent the plate from triggering.,6,6,1,2,False
6,100,100,100,,,北侧的墙内射出电浆！,北侧的墙内射出电浆！,7,7,2,2,True
7,101,101,101,,,你发现在你的脚下有一个很小的触发板。,你发现在你的脚下有一个很小的触发板。,8,8,2,2,True
8,102,102,102,,,由于你在陷阱方面的认识，你认出了这是某种引信。,由于你在陷阱方面的认识，你认出了这是某种引信。,9,9,2,2,True
9,103,103,103,,,你小心地切断了触发板的压簧。,你小心地切断了触发板的压簧。,10,10,2,2,True
10,104,104,104,,,你不知道怎么防止这个触发板引发陷阱。,你不知道怎么防止这个触发板引发陷阱。,11,11,2,2,True
