occurrence,number,number_raw,source_number,audio,source_audio,text,source_text,source_line_start,source_line_end,number_occurrence,number_occurrence_count,effective
1,1099,1099,1099,,,?,?,1,1,1,1,True
2,1199,1199,1199,,,此人不能告诉你什么。,此人不能告诉你什么。,2,2,1,1,True
3,101,101,101,,,I'm busy. Leave me alone.,I'm busy. Leave me alone.,4,4,1,2,False
4,102,102,102,,,Where did I put that thing . . .,Where did I put that thing . . .,5,5,1,2,False
5,103,103,103,,,What are you doing here?,What are you doing here?,6,6,1,2,False
6,104,104,104,,,Ain't Junktown a sight for sore eyes?,Ain't Junktown a sight for sore eyes?,7,7,1,2,False
7,101,101,101,,,我很忙，别打扰我。,我很忙，别打扰我。,8,8,2,2,True
8,102,102,102,,,我把那东西放在哪里……,我把那东西放在哪里……,9,9,2,2,True
9,103,103,103,,,你在这里干什么？,你在这里干什么？,10,10,2,2,True
10,104,104,104,,,迦克镇真是一个难得的好地方啊，不是吗？,迦克镇真是一个难得的好地方啊，不是吗？,11,11,2,2,True
