occurrence,number,number_raw,source_number,audio,source_audio,text,source_text,source_line_start,source_line_end,number_occurrence,number_occurrence_count,effective
1,1099,1099,1099,,,?,?,1,1,1,1,True
2,1199,1199,1199,,,此人不能告诉你什么。,此人不能告诉你什么。,2,2,1,1,True
3,100,100,100,,,You see Dogmeat.,You see Dogmeat.,4,4,1,2,False
4,101,101,101,,,Arf! Arf Arf! Arf! Arf! Arf! Arf! Arf! Arf!,Arf! Arf Arf! Arf! Arf! Arf! Arf! Arf! Arf!,5,5,1,2,False
5,102,102,102,,,【Sniff. Sniff.】 Grrrr! Snarl!,【Sniff. Sniff.】 Grrrr! Snarl!,6,6,1,2,False
6,103,103,103,,,【Sniff. Sniff】 Woof!,【Sniff. Sniff】 Woof!,7,7,1,2,False
7,100,100,100,,,你看到了狗肉。,你看到了狗肉。,8,8,2,2,True
8,101,101,101,,,嗷！嗷嗷！嗷！嗷！嗷！嗷！嗷！嗷！,嗷！嗷嗷！嗷！嗷！嗷！嗷！嗷！嗷！,9,9,2,2,True
9,102,102,102,,,【闻闻。闻闻。】 唬！唬！,【闻闻。闻闻。】 唬！唬！,10,10,2,2,True
10,103,103,103,,,【闻闻。闻闻。】 汪汪！,【闻闻。闻闻。】 汪汪！,11,11,2,2,True
