path,inventory_quantity,file_offset,elevation_group,object_id,tile,tile_x,tile_y,rotation,pid,pid_hex,prototype_type,prototype_subtype,prototype_filename,script_id,script_filename,inventory_length
0,,42356,0,25,6094,94,30,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
1,,42444,0,26,6292,92,31,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
2,,42532,0,27,6293,93,31,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
3,,42620,0,28,6294,94,31,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
4,,42708,0,29,6490,90,32,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
5,,42796,0,30,6491,91,32,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
6,,42884,0,31,6495,95,32,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
7,,42972,0,32,6688,88,33,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
8,,43060,0,33,6689,89,33,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
9,,43148,0,34,6695,95,33,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
10,,43236,0,35,6696,96,33,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
11,,43324,0,36,6886,86,34,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
12,,43412,0,37,6887,87,34,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
13,,43500,0,38,6896,96,34,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
14,,43588,0,39,7084,84,35,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
15,,43676,0,40,7085,85,35,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
16,,43764,0,41,7097,97,35,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
17,,43852,0,42,7280,80,36,0,50332246,0x03000256,wall,,00000598.pro,-1,,0
18,,43940,0,43,7282,82,36,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
19,,44028,0,44,7283,83,36,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
20,,44116,0,45,7297,97,36,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
