path,inventory_quantity,file_offset,elevation_group,object_id,tile,tile_x,tile_y,rotation,pid,pid_hex,prototype_type,prototype_subtype,prototype_filename,script_id,script_filename,inventory_length
0,,40264,0,25,7111,111,35,0,33554536,0x02000068,scenery,generic,00000105.pro,-1,,0
1,,40352,0,26,8666,66,43,0,33554558,0x0200007E,scenery,generic,00000127.pro,-1,,0
2,,40440,0,27,8666,66,43,0,33554534,0x02000066,scenery,generic,00000103.pro,-1,,0
3,,40528,0,28,8668,68,43,0,33554537,0x02000069,scenery,generic,00000106.pro,-1,,0
4,,40616,0,29,8668,68,43,0,33554535,0x02000067,scenery,generic,00000104.pro,-1,,0
5,,40704,0,30,8868,68,44,0,33554537,0x02000069,scenery,generic,00000106.pro,-1,,0
6,,40792,0,31,8868,68,44,0,33554535,0x02000067,scenery,generic,00000104.pro,-1,,0
7,,40880,0,32,9934,134,49,0,33554537,0x02000069,scenery,generic,00000106.pro,-1,,0
8,,40968,0,33,9935,135,49,0,33554535,0x02000067,scenery,generic,00000104.pro,-1,,0
9,,41056,0,34,10045,45,50,0,33554535,0x02000067,scenery,generic,00000104.pro,-1,,0
10,,41144,0,35,10046,46,50,0,33554534,0x02000066,scenery,generic,00000103.pro,-1,,0
11,,41232,0,36,10336,136,51,0,33554537,0x02000069,scenery,generic,00000106.pro,-1,,0
12,,41320,0,37,10336,136,51,0,33554534,0x02000066,scenery,generic,00000103.pro,-1,,0
13,,41408,0,38,10519,119,52,0,33554536,0x02000068,scenery,generic,00000105.pro,-1,,0
14,,41496,0,39,10535,135,52,0,33554534,0x02000066,scenery,generic,00000103.pro,-1,,0
15,,41584,0,40,10536,136,52,0,33554557,0x0200007D,scenery,generic,00000126.pro,-1,,0
16,,41672,0,41,11293,93,56,0,33554557,0x0200007D,scenery,generic,00000126.pro,-1,,0
17,,41760,0,42,11294,94,56,0,33554559,0x0200007F,scenery,generic,00000128.pro,-1,,0
18,,41848,0,43,11501,101,57,0,33554535,0x02000067,scenery,generic,00000104.pro,-1,,0
19,,41936,0,44,11502,102,57,0,33554537,0x02000069,scenery,generic,00000106.pro,-1,,0
20,,42024,0,45,12664,64,63,0,33554534,0x02000066,scenery,generic,00000103.pro,-1,,0
21,,42112,0,46,12708,108,63,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
22,,42200,0,47,12709,109,63,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
23,,42288,0,48,12863,63,64,0,33554537,0x02000069,scenery,generic,00000106.pro,-1,,0
24,,42376,0,49,12863,63,64,0,33554534,0x02000066,scenery,generic,00000103.pro,-1,,0
25,,42464,0,50,12906,106,64,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
26,,42552,0,51,12907,107,64,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
27,,42640,0,52,12908,108,64,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
28,,42728,0,53,12909,109,64,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
29,,42816,0,54,12910,110,64,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
30,,42904,0,55,13104,104,65,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
31,,42992,0,56,13105,105,65,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
32,,43080,0,57,13106,106,65,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
33,,43168,0,58,13107,107,65,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
34,,43256,0,59,13110,110,65,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
35,,43344,0,60,13302,102,66,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
36,,43432,0,61,13303,103,66,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
37,,43520,0,62,13304,104,66,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
38,,43608,0,63,13305,105,66,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
39,,43696,0,64,13311,111,66,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
40,,43784,0,65,13500,100,67,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
41,,43872,0,66,13501,101,67,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
42,,43960,0,67,13502,102,67,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
43,,44048,0,68,13503,103,67,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
44,,44136,0,69,13511,111,67,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
45,,44224,0,70,13512,112,67,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
46,,44312,0,71,13517,117,67,0,33554534,0x02000066,scenery,generic,00000103.pro,-1,,0
47,,44400,0,72,13698,98,68,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
48,,44488,0,73,13699,99,68,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
49,,44576,0,74,13700,100,68,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
50,,44664,0,75,13701,101,68,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
51,,44752,0,76,13712,112,68,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
52,,44840,0,77,13716,116,68,0,33554534,0x02000066,scenery,generic,00000103.pro,-1,,0
53,,44928,0,78,13717,117,68,0,33554537,0x02000069,scenery,generic,00000106.pro,-1,,0
54,,45016,0,79,13896,96,69,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
55,,45104,0,80,13897,97,69,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
56,,45192,0,81,13898,98,69,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
57,,45280,0,82,13899,99,69,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
58,,45368,0,83,13913,113,69,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
59,,45456,0,84,14064,64,70,0,33554534,0x02000066,scenery,generic,00000103.pro,-1,,0
60,,45544,0,85,14094,94,70,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
61,,45632,0,86,14095,95,70,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
62,,45720,0,87,14096,96,70,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
63,,45808,0,88,14097,97,70,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
64,,45896,0,89,14113,113,70,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
65,,45984,0,90,14114,114,70,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
66,,46072,0,91,14292,92,71,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
67,,46160,0,92,14293,93,71,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
68,,46248,0,93,14294,94,71,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
69,,46336,0,94,14295,95,71,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
70,,46424,0,95,14314,114,71,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
71,,46512,0,96,14473,73,72,0,33554536,0x02000068,scenery,generic,00000105.pro,-1,,0
72,,46600,0,97,14490,90,72,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
73,,46688,0,98,14491,91,72,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
74,,46776,0,99,14492,92,72,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
75,,46864,0,100,14493,93,72,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
76,,46952,0,101,14515,115,72,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
77,,47040,0,102,14673,73,73,0,33554537,0x02000069,scenery,generic,00000106.pro,-1,,0
78,,47128,0,103,14688,88,73,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
79,,47216,0,104,14689,89,73,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
80,,47304,0,105,14690,90,73,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
81,,47392,0,106,14691,91,73,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
82,,47480,0,107,14715,115,73,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
83,,47568,0,108,14716,116,73,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
84,,47656,0,109,14886,86,74,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
85,,47744,0,110,14887,87,74,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
86,,47832,0,111,14888,88,74,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
87,,47920,0,112,14889,89,74,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
88,,48008,0,113,14889,89,74,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
89,,48096,0,114,14916,116,74,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
90,,48184,0,115,15084,84,75,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
91,,48272,0,116,15085,85,75,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
92,,48360,0,117,15086,86,75,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
93,,48448,0,118,15087,87,75,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
94,,48536,0,119,15117,117,75,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
95,,48624,0,120,15282,82,76,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
96,,48712,0,121,15283,83,76,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
97,,48800,0,122,15284,84,76,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
98,,48888,0,123,15285,85,76,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
99,,48976,0,124,15317,117,76,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
100,,49064,0,125,15318,118,76,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
101,,49152,0,126,15480,80,77,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
102,,49240,0,127,15481,81,77,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
103,,49328,0,128,15482,82,77,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
104,,49416,0,129,15483,83,77,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
105,,49504,0,130,15518,118,77,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
106,,49592,0,131,15678,78,78,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
107,,49680,0,132,15679,79,78,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
108,,49768,0,133,15680,80,78,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
109,,49856,0,134,15681,81,78,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
110,,49944,0,135,15719,119,78,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
111,,50032,0,136,15876,76,79,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
112,,50120,0,137,15877,77,79,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
113,,50208,0,138,15878,78,79,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
114,,50296,0,139,15879,79,79,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
115,,50384,0,140,15919,119,79,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
116,,50472,0,141,15920,120,79,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
117,,50560,0,142,16074,74,80,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
118,,50648,0,143,16075,75,80,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
119,,50736,0,144,16076,76,80,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
120,,50824,0,145,16077,77,80,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
121,,50912,0,146,16105,105,80,0,33554535,0x02000067,scenery,generic,00000104.pro,-1,,0
122,,51000,0,147,16120,120,80,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
123,,51088,0,148,16272,72,81,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
124,,51176,0,149,16273,73,81,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
125,,51264,0,150,16274,74,81,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
126,,51352,0,151,16275,75,81,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
127,,51440,0,152,16305,105,81,0,33554536,0x02000068,scenery,generic,00000105.pro,-1,,0
128,,51528,0,153,16321,121,81,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
129,,51616,0,154,16470,70,82,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
130,,51704,0,155,16471,71,82,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
131,,51792,0,156,16472,72,82,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
132,,51880,0,157,16473,73,82,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
133,,51968,0,158,16521,121,82,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
134,,52056,0,159,16522,122,82,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
135,,52144,0,160,16668,68,83,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
136,,52232,0,161,16669,69,83,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
137,,52320,0,162,16670,70,83,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
138,,52408,0,163,16671,71,83,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
139,,52496,0,164,16722,122,83,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
140,,52584,0,165,16866,66,84,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
141,,52672,0,166,16867,67,84,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
142,,52760,0,167,16868,68,84,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
143,,52848,0,168,16869,69,84,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
144,,52936,0,169,16886,86,84,0,50332452,0x03000324,wall,,00000804.pro,-1,,0
145,,53024,0,170,16888,88,84,0,50332460,0x0300032C,wall,,00000812.pro,-1,,0
146,,53112,0,171,16890,90,84,0,50332452,0x03000324,wall,,00000804.pro,-1,,0
147,,53200,0,172,16892,92,84,0,50332460,0x0300032C,wall,,00000812.pro,-1,,0
148,,53288,0,173,16894,94,84,0,50332452,0x03000324,wall,,00000804.pro,-1,,0
149,,53376,0,174,16896,96,84,0,50332460,0x0300032C,wall,,00000812.pro,-1,,0
150,,53464,0,175,16898,98,84,0,50332452,0x03000324,wall,,00000804.pro,-1,,0
151,,53552,0,176,16900,100,84,0,50332460,0x0300032C,wall,,00000812.pro,-1,,0
152,,53640,0,177,16902,102,84,0,50332452,0x03000324,wall,,00000804.pro,-1,,0
153,,53728,0,178,16904,104,84,0,50332460,0x0300032C,wall,,00000812.pro,-1,,0
154,,53816,0,179,16906,106,84,0,50332452,0x03000324,wall,,00000804.pro,-1,,0
155,,53904,0,180,16908,108,84,0,50332460,0x0300032C,wall,,00000812.pro,-1,,0
156,,53992,0,181,16910,110,84,0,50332452,0x03000324,wall,,00000804.pro,-1,,0
157,,54080,0,182,16912,112,84,0,50332460,0x0300032C,wall,,00000812.pro,-1,,0
158,,54168,0,183,16914,114,84,0,50332452,0x03000324,wall,,00000804.pro,-1,,0
159,,54256,0,184,16916,116,84,0,50332460,0x0300032C,wall,,00000812.pro,-1,,0
160,,54344,0,185,16918,118,84,0,50332452,0x03000324,wall,,00000804.pro,-1,,0
161,,54432,0,186,16923,123,84,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
162,,54520,0,187,17064,64,85,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
163,,54608,0,188,17065,65,85,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
164,,54696,0,189,17066,66,85,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
165,,54784,0,190,17067,67,85,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
166,,54872,0,191,17085,85,85,0,50332461,0x0300032D,wall,,00000813.pro,-1,,0
167,,54960,0,192,17086,86,85,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
168,,55048,0,193,17087,87,85,0,50332457,0x03000329,wall,,00000809.pro,-1,,0
169,,55136,0,194,17088,88,85,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
170,,55224,0,195,17088,88,85,0,33554534,0x02000066,scenery,generic,00000103.pro,-1,,0
171,,55312,0,196,17089,89,85,0,50332453,0x03000325,wall,,00000805.pro,-1,,0
172,,55400,0,197,17090,90,85,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
173,,55488,0,198,17091,91,85,0,50332451,0x03000323,wall,,00000803.pro,-1,,0
174,,55576,0,199,17092,92,85,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
175,,55664,0,200,17093,93,85,0,50332456,0x03000328,wall,,00000808.pro,-1,,0
176,,55752,0,201,17094,94,85,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
177,,55840,0,202,17095,95,85,0,50332451,0x03000323,wall,,00000803.pro,-1,,0
178,,55928,0,203,17097,97,85,0,50332453,0x03000325,wall,,00000805.pro,-1,,0
179,,56016,0,204,17098,98,85,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
180,,56104,0,205,17099,99,85,0,50332451,0x03000323,wall,,00000803.pro,-1,,0
181,,56192,0,206,17100,100,85,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
182,,56280,0,207,17101,101,85,0,50332459,0x0300032B,wall,,00000811.pro,-1,,0
183,,56368,0,208,17102,102,85,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
184,,56456,0,209,17103,103,85,0,50332451,0x03000323,wall,,00000803.pro,-1,,0
185,,56544,0,210,17104,104,85,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
186,,56632,0,211,17105,105,85,0,50332453,0x03000325,wall,,00000805.pro,-1,,0
187,,56720,0,212,17106,106,85,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
188,,56808,0,213,17107,107,85,0,50332455,0x03000327,wall,,00000807.pro,-1,,0
189,,56896,0,214,17108,108,85,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
190,,56984,0,215,17109,109,85,0,50332453,0x03000325,wall,,00000805.pro,-1,,0
191,,57072,0,216,17110,110,85,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
192,,57160,0,217,17111,111,85,0,50332457,0x03000329,wall,,00000809.pro,-1,,0
193,,57248,0,218,17112,112,85,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
194,,57336,0,219,17113,113,85,0,50332458,0x0300032A,wall,,00000810.pro,-1,,0
195,,57424,0,220,17114,114,85,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
196,,57512,0,221,17115,115,85,0,50332451,0x03000323,wall,,00000803.pro,-1,,0
197,,57600,0,222,17116,116,85,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
198,,57688,0,223,17117,117,85,0,50332459,0x0300032B,wall,,00000811.pro,-1,,0
199,,57776,0,224,17118,118,85,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
200,,57864,0,225,17119,119,85,0,50332451,0x03000323,wall,,00000803.pro,-1,,0
201,,57952,0,226,17120,120,85,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
202,,58040,0,227,17121,121,85,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
203,,58128,0,228,17123,123,85,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
204,,58216,0,229,17124,124,85,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
205,,58304,0,230,17262,62,86,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
206,,58392,0,231,17263,63,86,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
207,,58480,0,232,17264,64,86,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
208,,58568,0,233,17265,65,86,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
209,,58656,0,234,17285,85,86,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
210,,58744,0,235,17287,87,86,0,33554537,0x02000069,scenery,generic,00000106.pro,-1,,0
211,,58832,0,236,17288,88,86,0,33554534,0x02000066,scenery,generic,00000103.pro,-1,,0
212,,58920,0,237,17289,89,86,0,33554554,0x0200007A,scenery,generic,00000123.pro,-1,,0
213,,59008,0,238,17295,95,86,0,33554540,0x0200006C,scenery,generic,00000109.pro,-1,,0
214,,59096,0,239,17296,96,86,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
215,,59184,0,240,17297,97,86,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
216,,59272,0,241,17305,105,86,0,33554535,0x02000067,scenery,generic,00000104.pro,-1,,0
217,,59360,0,242,17313,113,86,0,33554555,0x0200007B,scenery,generic,00000124.pro,-1,,0
