path,inventory_quantity,file_offset,elevation_group,object_id,tile,tile_x,tile_y,rotation,pid,pid_hex,prototype_type,prototype_subtype,prototype_filename,script_id,script_filename,inventory_length
0,,86524,0,25,7698,98,38,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
1,,86612,0,26,7699,99,38,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
2,,86700,0,27,7700,100,38,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
3,,86788,0,28,7896,96,39,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
4,,86876,0,29,7897,97,39,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
5,,86964,0,30,7898,98,39,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
6,,87052,0,31,7899,99,39,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
7,,87140,0,32,7900,100,39,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
8,,87228,0,33,8094,94,40,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
9,,87316,0,34,8095,95,40,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
10,,87404,0,35,8096,96,40,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
11,,87492,0,36,8097,97,40,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
12,,87580,0,37,8101,101,40,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
13,,87668,0,38,8292,92,41,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
14,,87756,0,39,8293,93,41,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
15,,87844,0,40,8294,94,41,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
16,,87932,0,41,8295,95,41,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
17,,88020,0,42,8301,101,41,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
18,,88108,0,43,8302,102,41,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
19,,88196,0,44,8490,90,42,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
20,,88284,0,45,8491,91,42,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
21,,88372,0,46,8492,92,42,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
