path,inventory_quantity,file_offset,elevation_group,object_id,tile,tile_x,tile_y,rotation,pid,pid_hex,prototype_type,prototype_subtype,prototype_filename,script_id,script_filename,inventory_length
0,,84436,0,25,5900,100,29,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
1,,84524,0,26,5902,102,29,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
2,,84612,0,27,5903,103,29,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
3,,84700,0,28,5904,104,29,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
4,,84788,0,29,5906,106,29,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
5,,84876,0,30,6096,96,30,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
6,,84964,0,31,6097,97,30,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
7,,85052,0,32,6098,98,30,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
8,,85140,0,33,6099,99,30,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
9,,85228,0,34,6101,101,30,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
10,,85316,0,35,6105,105,30,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
11,,85404,0,36,6107,107,30,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
12,,85492,0,37,6108,108,30,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
13,,85580,0,38,6116,116,30,0,50331762,0x03000072,wall,,00000029.pro,-1,,0
14,,85668,0,39,6294,94,31,0,50331768,0x03000078,wall,,00000035.pro,-1,,0
15,,85756,0,40,6295,95,31,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
16,,85844,0,41,6309,109,31,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
17,,85932,0,42,6310,110,31,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
18,,86020,0,43,6316,116,31,0,50331763,0x03000073,wall,,00000030.pro,-1,,0
19,,86108,0,44,6494,94,32,0,50331768,0x03000078,wall,,00000035.pro,-1,,0
20,,86196,0,45,6510,110,32,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
21,,86284,0,46,6516,116,32,0,50331762,0x03000072,wall,,00000029.pro,-1,,0
22,,86372,0,47,6694,94,33,0,50331768,0x03000078,wall,,00000035.pro,-1,,0
23,,86460,0,48,6711,111,33,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
24,,86548,0,49,6716,116,33,0,50331763,0x03000073,wall,,00000030.pro,-1,,0
25,,86636,0,50,6731,131,33,0,50331762,0x03000072,wall,,00000029.pro,-1,,0
26,,86724,0,51,6894,94,34,0,50331768,0x03000078,wall,,00000035.pro,-1,,0
27,,86812,0,52,6911,111,34,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
28,,86900,0,53,6916,116,34,0,50331762,0x03000072,wall,,00000029.pro,-1,,0
29,,86988,0,54,6931,131,34,0,50331763,0x03000073,wall,,00000030.pro,-1,,0
30,,87076,0,55,7094,94,35,0,50331768,0x03000078,wall,,00000035.pro,-1,,0
31,,87164,0,56,7106,106,35,0,50332384,0x030002E0,wall,,00000736.pro,-1,,0
32,,87252,0,57,7107,107,35,0,50331745,0x03000061,wall,,00000012.pro,-1,,0
33,,87340,0,58,7108,108,35,0,50331744,0x03000060,wall,,00000011.pro,-1,,0
34,,87428,0,59,7109,109,35,0,50331747,0x03000063,wall,,00000014.pro,-1,,0
35,,87516,0,60,7110,110,35,0,50331746,0x03000062,wall,,00000013.pro,-1,,0
36,,87604,0,61,7111,111,35,0,50331745,0x03000061,wall,,00000012.pro,-1,,0
37,,87692,0,62,7112,112,35,0,50331744,0x03000060,wall,,00000011.pro,-1,,0
38,,87780,0,63,7113,113,35,0,50331745,0x03000061,wall,,00000012.pro,-1,,0
39,,87868,0,64,7114,114,35,0,50331744,0x03000060,wall,,00000011.pro,-1,,0
40,,87956,0,65,7115,115,35,0,50331745,0x03000061,wall,,00000012.pro,-1,,0
41,,88044,0,66,7116,116,35,0,50331801,0x03000099,wall,,00000068.pro,-1,,0
42,,88132,0,67,7131,131,35,0,50331762,0x03000072,wall,,00000029.pro,-1,,0
43,,88220,0,68,7294,94,36,0,50331768,0x03000078,wall,,00000035.pro,-1,,0
44,,88308,0,69,7301,101,36,0,33554573,0x0200008D,scenery,generic,00000142.pro,-1,,0
45,,88396,0,70,7306,106,36,0,50332269,0x0300026D,wall,,00000621.pro,-1,,0
46,,88484,0,71,7307,107,36,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
47,,88572,0,72,7307,107,36,0,33554553,0x02000079,scenery,generic,00000122.pro,-1,,0
48,,88660,0,73,7309,109,36,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
49,,88748,0,74,7310,110,36,0,33554535,0x02000067,scenery,generic,00000104.pro,-1,,0
50,,88836,0,75,7311,111,36,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
51,,88924,0,76,7313,113,36,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
52,,89012,0,77,7315,115,36,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
53,,89100,0,78,7331,131,36,0,50331763,0x03000073,wall,,00000030.pro,-1,,0
54,,89188,0,79,7485,85,37,0,83886101,0x05000015,misc,,00000021.pro,-1,,0
55,,89292,0,80,7494,94,37,0,50331768,0x03000078,wall,,00000035.pro,-1,,0
56,,89380,0,81,7506,106,37,0,50331762,0x03000072,wall,,00000029.pro,-1,,0
57,,89468,0,82,7507,107,37,0,33554544,0x02000070,scenery,generic,00000113.pro,-1,,0
58,,89556,0,83,7508,108,37,0,33554435,0x02000003,scenery,generic,00000003.pro,-1,,0
59,,89644,0,84,7531,131,37,0,50331762,0x03000072,wall,,00000029.pro,-1,,0
