path,inventory_quantity,file_offset,elevation_group,object_id,tile,tile_x,tile_y,rotation,pid,pid_hex,prototype_type,prototype_subtype,prototype_filename,script_id,script_filename,inventory_length
0,,42352,0,25,12071,71,60,0,50331663,0x0300000F,wall,,00000080.pro,-1,,0
1,,42440,0,26,12271,71,61,0,50331663,0x0300000F,wall,,00000080.pro,-1,,0
2,,42528,0,27,12471,71,62,0,50331663,0x0300000F,wall,,00000080.pro,-1,,0
3,,42616,0,28,12512,112,62,0,33554525,0x0200005D,scenery,generic,00000094.pro,-1,,0
4,,42704,0,29,12671,71,63,0,50331663,0x0300000F,wall,,00000080.pro,-1,,0
5,,42792,0,30,12712,112,63,0,33554499,0x02000043,scenery,generic,00000068.pro,-1,,0
6,,42880,0,31,12713,113,63,0,33554499,0x02000043,scenery,generic,00000068.pro,-1,,0
7,,42968,0,32,12871,71,64,0,50331663,0x0300000F,wall,,00000080.pro,-1,,0
8,,43056,0,33,12913,113,64,0,33554499,0x02000043,scenery,generic,00000068.pro,-1,,0
9,,43144,0,34,12913,113,64,0,33554534,0x02000066,scenery,generic,00000103.pro,-1,,0
10,,43232,0,35,12914,114,64,0,33554499,0x02000043,scenery,generic,00000068.pro,-1,,0
11,,43320,0,36,12914,114,64,0,33554535,0x02000067,scenery,generic,00000104.pro,-1,,0
12,,43408,0,37,13071,71,65,0,50331663,0x0300000F,wall,,00000080.pro,-1,,0
13,,43496,0,38,13115,115,65,0,33554534,0x02000066,scenery,generic,00000103.pro,-1,,0
14,,43584,0,39,13271,71,66,0,50331663,0x0300000F,wall,,00000080.pro,-1,,0
15,,43672,0,40,13471,71,67,0,50331663,0x0300000F,wall,,00000080.pro,-1,,0
16,,43760,0,41,13671,71,68,0,50331663,0x0300000F,wall,,00000080.pro,-1,,0
17,,43848,0,42,13871,71,69,0,50331663,0x0300000F,wall,,00000080.pro,-1,,0
18,,43936,0,43,14071,71,70,0,50331663,0x0300000F,wall,,00000080.pro,-1,,0
19,,44024,0,44,14271,71,71,0,50331663,0x0300000F,wall,,00000080.pro,-1,,0
20,,44112,0,45,14314,114,71,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
21,,44200,0,46,14315,115,71,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
22,,44288,0,47,14471,71,72,0,50331663,0x0300000F,wall,,00000080.pro,-1,,0
23,,44376,0,48,14512,112,72,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
24,,44464,0,49,14513,113,72,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
25,,44552,0,50,14514,114,72,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
26,,44640,0,51,14515,115,72,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
27,,44728,0,52,14516,116,72,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
28,,44816,0,53,14671,71,73,0,50331663,0x0300000F,wall,,00000080.pro,-1,,0
29,,44904,0,54,14710,110,73,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
30,,44992,0,55,14711,111,73,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
31,,45080,0,56,14712,112,73,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
32,,45168,0,57,14713,113,73,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
33,,45256,0,58,14716,116,73,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
34,,45344,0,59,14871,71,74,0,50331663,0x0300000F,wall,,00000080.pro,-1,,0
35,,45432,0,60,14908,108,74,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
36,,45520,0,61,14909,109,74,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
37,,45608,0,62,14910,110,74,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
38,,45696,0,63,14911,111,74,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
39,,45784,0,64,14917,117,74,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
40,,45872,0,65,14924,124,74,0,33554536,0x02000068,scenery,generic,00000105.pro,-1,,0
41,,45960,0,66,15071,71,75,0,50331663,0x0300000F,wall,,00000080.pro,-1,,0
42,,46048,0,67,15106,106,75,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
43,,46136,0,68,15107,107,75,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
44,,46224,0,69,15108,108,75,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
45,,46312,0,70,15109,109,75,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
46,,46400,0,71,15117,117,75,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
47,,46488,0,72,15118,118,75,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
48,,46576,0,73,15271,71,76,0,50331663,0x0300000F,wall,,00000080.pro,-1,,0
49,,46664,0,74,15304,104,76,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
50,,46752,0,75,15305,105,76,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
51,,46840,0,76,15306,106,76,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
52,,46928,0,77,15307,107,76,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
53,,47016,0,78,15318,118,76,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
54,,47104,0,79,15471,71,77,0,50331663,0x0300000F,wall,,00000080.pro,-1,,0
55,,47192,0,80,15472,72,77,0,50332453,0x03000325,wall,,00000805.pro,-1,,0
56,,47280,0,81,15473,73,77,0,50332452,0x03000324,wall,,00000804.pro,-1,,0
57,,47368,0,82,15474,74,77,0,50332451,0x03000323,wall,,00000803.pro,-1,,0
58,,47456,0,83,15475,75,77,0,50332449,0x03000321,wall,,00000801.pro,-1,,0
59,,47544,0,84,15476,76,77,0,50332453,0x03000325,wall,,00000805.pro,-1,,0
60,,47632,0,85,15477,77,77,0,50332452,0x03000324,wall,,00000804.pro,-1,,0
61,,47720,0,86,15478,78,77,0,50332451,0x03000323,wall,,00000803.pro,-1,,0
62,,47808,0,87,15479,79,77,0,50332449,0x03000321,wall,,00000801.pro,-1,,0
63,,47896,0,88,15480,80,77,0,50332453,0x03000325,wall,,00000805.pro,-1,,0
64,,47984,0,89,15481,81,77,0,50332452,0x03000324,wall,,00000804.pro,-1,,0
65,,48072,0,90,15482,82,77,0,50332451,0x03000323,wall,,00000803.pro,-1,,0
66,,48160,0,91,15483,83,77,0,50332449,0x03000321,wall,,00000801.pro,-1,,0
67,,48248,0,92,15484,84,77,0,50332456,0x03000328,wall,,00000808.pro,-1,,0
68,,48336,0,93,15485,85,77,0,50332452,0x03000324,wall,,00000804.pro,-1,,0
69,,48424,0,94,15486,86,77,0,50332451,0x03000323,wall,,00000803.pro,-1,,0
70,,48512,0,95,15487,87,77,0,50332449,0x03000321,wall,,00000801.pro,-1,,0
71,,48600,0,96,15488,88,77,0,50332453,0x03000325,wall,,00000805.pro,-1,,0
72,,48688,0,97,15489,89,77,0,50332452,0x03000324,wall,,00000804.pro,-1,,0
73,,48776,0,98,15490,90,77,0,50332457,0x03000329,wall,,00000809.pro,-1,,0
74,,48864,0,99,15491,91,77,0,50332449,0x03000321,wall,,00000801.pro,-1,,0
75,,48952,0,100,15492,92,77,0,50332453,0x03000325,wall,,00000805.pro,-1,,0
76,,49040,0,101,15493,93,77,0,50332452,0x03000324,wall,,00000804.pro,-1,,0
77,,49128,0,102,15494,94,77,0,50332451,0x03000323,wall,,00000803.pro,-1,,0
78,,49216,0,103,15495,95,77,0,50332449,0x03000321,wall,,00000801.pro,-1,,0
79,,49304,0,104,15496,96,77,0,50332453,0x03000325,wall,,00000805.pro,-1,,0
80,,49392,0,105,15497,97,77,0,50332452,0x03000324,wall,,00000804.pro,-1,,0
81,,49480,0,106,15498,98,77,0,50332455,0x03000327,wall,,00000807.pro,-1,,0
82,,49568,0,107,15499,99,77,0,50332449,0x03000321,wall,,00000801.pro,-1,,0
83,,49656,0,108,15500,100,77,0,50332453,0x03000325,wall,,00000805.pro,-1,,0
84,,49744,0,109,15501,101,77,0,50332452,0x03000324,wall,,00000804.pro,-1,,0
85,,49832,0,110,15502,102,77,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
86,,49920,0,111,15502,102,77,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
87,,50008,0,112,15502,102,77,0,50332451,0x03000323,wall,,00000803.pro,-1,,0
88,,50096,0,113,15503,103,77,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
89,,50184,0,114,15503,103,77,0,50332449,0x03000321,wall,,00000801.pro,-1,,0
90,,50272,0,115,15504,104,77,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
91,,50360,0,116,15504,104,77,0,50332453,0x03000325,wall,,00000805.pro,-1,,0
92,,50448,0,117,15505,105,77,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
93,,50536,0,118,15505,105,77,0,50332452,0x03000324,wall,,00000804.pro,-1,,0
94,,50624,0,119,15506,106,77,0,50332451,0x03000323,wall,,00000803.pro,-1,,0
95,,50712,0,120,15507,107,77,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
96,,50800,0,121,15508,108,77,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
97,,50888,0,122,15519,119,77,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
98,,50976,0,123,15670,70,78,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
99,,51064,0,124,15671,71,78,0,50331663,0x0300000F,wall,,00000080.pro,-1,,0
